Date,Open,High,Low,Close,Adj Close,Volume,Short_MA,Long_MA,Signal,Balance
2019-08-21,100.58999633789062,100.95999908447266,96.2699966430664,96.58000183105467,96.58000183105467,1783900,95.80700149536133,79.57580017089843,0,10000.0
2019-08-22,96.29000091552734,96.58000183105467,92.8000030517578,92.97000122070312,92.97000122070312,1764000,95.93900146484376,80.2752001953125,0,10000.0
2019-08-23,91.37000274658205,91.55999755859376,86.0,88.43000030517578,88.43000030517578,3041000,95.29200134277343,80.69260025024414,0,10000.0
2019-08-26,90.23999786376952,90.83999633789062,86.12999725341797,88.87999725341797,88.87999725341797,1462400,94.87900085449219,81.18700012207032,0,10000.0
2019-08-27,89.27999877929688,89.94999694824219,83.23400115966797,84.08000183105469,84.08000183105469,1821600,93.32200088500977,81.4684001159668,0,10000.0
2019-08-28,84.0,87.52400207519531,82.61399841308594,86.98999786376953,86.98999786376953,1919300,92.61900100708007,81.67820007324218,0,10000.0
2019-08-29,88.30000305175781,89.34600067138672,83.29000091552734,83.81999969482422,83.81999969482422,1787000,91.63500061035157,81.8102000427246,0,10000.0
2019-08-30,84.0199966430664,84.94000244140625,78.88999938964844,81.27999877929688,81.27999877929688,1907300,90.15800018310547,81.93880004882813,0,10000.0
2019-09-03,80.8499984741211,83.80000305175781,80.25199890136719,83.76000213623047,83.76000213623047,1827700,88.59500045776367,82.16940002441406,0,10000.0
2019-09-04,85.0,87.7699966430664,82.88999938964844,85.30999755859375,85.30999755859375,2393100,87.2099998474121,82.51619995117187,0,10000.0
2019-09-05,86.25,87.19000244140625,82.5,86.8499984741211,86.8499984741211,3918600,86.23699951171875,83.02279991149902,0,10000.0
2019-09-06,79.69999694824219,81.5,75.30500030517578,75.9800033569336,75.9800033569336,8672300,84.53799972534179,83.28939994812012,0,10000.0
2019-09-09,76.1050033569336,76.11799621582031,64.33999633789062,67.0999984741211,67.0999984741211,8598200,82.40499954223633,83.36579994201661,-1,10000.0
2019-09-10,65.69999694824219,71.80000305175781,65.69999694824219,71.6500015258789,71.6500015258789,4672500,80.68199996948242,83.43299995422363,0,9089.999389648438
2019-09-11,69.20999908447266,70.93000030517578,67.19999694824219,69.11000061035156,69.11000061035156,3114000,79.18499984741212,83.55119995117188,0,9551.771525085438
2019-09-12,69.68000030517578,72.4000015258789,69.05999755859375,69.66000366210938,69.66000366210938,2923500,77.45200042724609,83.65400009155273,0,9446.701455315631
2019-09-13,69.86000061035156,70.30999755859375,64.70999908447266,64.86000061035156,64.86000061035156,4166300,75.55600051879883,83.60640014648438,0,10353.58537160683
2019-09-16,63.709999084472656,68.86000061035156,63.5,67.86000061035156,67.86000061035156,2804500,74.2140007019043,83.61940017700195,0,9732.370249310421
2019-09-17,68.63999938964844,71.33399963378906,68.12999725341797,71.04000091552734,71.04000091552734,2810500,72.94200057983399,83.70200012207032,0,9113.391442052605
2019-09-18,70.12000274658203,71.87899780273438,68.80000305175781,70.8499984741211,70.8499984741211,1999200,71.49600067138672,83.75000015258789,0,9148.022774522222
2019-09-19,71.5,71.87000274658203,67.63999938964844,68.93000030517578,68.93000030517578,1684000,69.7040008544922,83.64180023193359,0,9499.306514053276
2019-09-20,68.94999694824219,69.45800018310547,66.19000244140625,66.97000122070312,66.97000122070312,3357500,68.80300064086914,83.5636003112793,0,9871.679155466667
2019-09-23,67.12000274658203,68.56999969482422,66.54000091552734,66.91000366210938,66.91000366210938,825900,68.78400115966797,83.43180038452148,0,9883.524688437643
2019-09-24,67.0199966430664,67.37000274658203,62.0,62.52000045776367,62.52000045776367,2605700,67.87100105285644,83.25020042419433,0,10751.298789487066
2019-09-25,62.0,63.38999938964844,60.11000061035156,62.02000045776367,62.02000045776367,2463400,67.16200103759766,83.09980041503906,0,10858.811777381936
2019-09-26,62.04999923706055,62.36000061035156,57.65999984741211,58.29999923706055,58.29999923706055,2885100,66.02600059509277,82.84580039978027,0,11666.70763872686
2019-09-27,58.27000045776367,58.33000183105469,52.84000015258789,53.459999084472656,53.459999084472656,4449400,64.88600044250488,82.46000038146973,0,12796.044973759586
2019-09-30,53.5,58.650001525878906,51.61000061035156,58.310001373291016,58.310001373291016,4020800,63.931000518798825,81.95580047607422,0,11554.828025548453
2019-10-01,58.29999923706055,59.5099983215332,55.650001525878906,57.88999938964844,57.88999938964844,2835200,62.61600036621094,81.36000045776368,0,11651.889039376038
2019-10-02,56.80500030517578,57.65999984741211,54.06999969482422,56.630001068115234,56.630001068115234,1561000,61.19400062561035,80.75780052185058,0,11945.516252022137
2019-10-03,59.47999954223633,62.400001525878906,56.75400161743164,62.13999938964844,62.13999938964844,5072300,60.51500053405762,80.2514005279541,0,10629.120762052346
2019-10-04,62.0,64.45999908447266,61.54999923706055,63.84000015258789,63.84000015258789,2153900,60.20200042724609,79.68260055541992,0,10267.730493955054
2019-10-07,63.36000061035156,69.69999694824219,62.720001220703125,68.77999877929688,68.77999877929688,3614300,60.388999938964844,79.2006005859375,0,9253.279003163936
2019-10-08,67.4000015258789,68.43000030517578,64.4800033569336,65.30000305175781,65.30000305175781,2760000,60.667000198364256,78.76200057983398,0,9897.306431098685
2019-10-09,66.3499984741211,66.43000030517578,62.5,63.08000183105469,63.08000183105469,2196600,60.77300033569336,78.14360061645507,0,10336.747078272923
2019-10-10,62.59999847412109,63.61000061035156,60.400001525878906,61.40999984741211,61.40999984741211,2288300,61.08400039672851,77.59040061950684,0,10681.994840775471
2019-10-11,58.77000045776367,61.47999954223633,57.27000045776367,60.27000045776367,60.27000045776367,3331600,61.76500053405762,76.96520065307617,0,10925.544192749707
2019-10-14,55.79999923706055,57.84999847412109,53.20000076293945,54.52000045776367,54.52000045776367,4445400,61.38600044250488,76.29540061950684,0,12181.981774915923
2019-10-15,55.0099983215332,56.40999984741211,54.02999877929688,55.209999084472656,55.209999084472656,1980300,61.1180004119873,75.69000053405762,0,12013.870761010206
2019-10-16,53.56999969482422,55.77000045776367,51.79999923706055,52.02999877929688,52.02999877929688,2589100,60.65800018310547,75.02580055236817,0,12777.953014737303
